EmployeeID,EmployeeName,Gender,Age,Department,JobTitle,EducationLevel,City,Salary,ExperienceYears,PerformanceScore,LeavesTaken,ProjectsHandled,JoiningDate,Status,Attrition,WorkMode
24707,Employee_814,Female,50,LEGAL,Manager, High School ,Noida,₹128916.65,17,7,7,10,8/26/2016, Terminated , No ,On-site
24709,Employee_26,Male,57,Engineering,Analyst,PHD,  Hyderabad  ,₹164922.92,33,1,1,17,4/15/2019,Active,NO,remote
24712,Employee_283,Female,42,Finance,Engineer,PhD,Kolkata,₹58260.51,9,1,27,12,4/27/2019,On Leave,YES,On-site
24716,Employee_738,,44,HR,VP,HIGH SCHOOL,Ahmedabad,₹53619.07,6,5,28,24,11/26/2021,On Leave,Yes,
24717,Employee_1335,Male,43,Operations,executive,High School,  Kolkata  ,₹155885.73,19,6,26,8,2/22/2021,,,Remote
24719,Em@loyee_574,Female,35,Finance, Director ,MASTER,Bangalore,₹114923.91,15,9,22,23,4/1/2021,,Yes, Remote 
24720,Employee_639,Male,32,Sales,Senior Analyst,Master,Hyderabad,₹265426.56,32,10,21,8,7/12/2021,Active,No,Remote
24722,Employee_906,Male,50,Operations,Intern,Master,Delhi,₹212274.07,26,9,3,13,9/9/2016,ON LEAVE,Yes,Hybrid
24729,Employee_1470,Female,45,Product,Engineer,PhD,Hyderabad,₹253667.17,32,5,8,1,4/6/2020,Resigned,No,On-site
24730,Employee_49,Male,35,Marketing,senior manager,PhD,Noida,₹48578.63,10,5,28,3,1/18/2023,Active,YES,Hybrid
24731,,Male,32,Marketing,Engineer, High School ,,₹105707.96,27,10,11,19,7/2/2021,Terminated,Yes,On-site
24732,Employee_271,Male,34,Sales,VP,Master,,₹127982.19,29,2,13,2,3/9/2023,On Leave,No,On-site
24734,Employee_439,Female,51,HR,Senior Analyst,Bachelor,Chennai,₹86276.72,35,1,13,22,12/28/2022,terminated,yes,Remote
24736,Employee_637,Female,60,Marketing, Senior Analyst ,Master,Delhi,₹131029.27,35,3,23,4,4/8/2023,TERMINATED,Yes,REMOTE
24737,Employee_224,Male,41,Finance,VP,Master,Chennai,,33,10,3,18,6/27/2023,On Leave,No,Hybrid
24740,Employee_74,Female,43,Engineering,Senior Engineer,PhD,Chennai,₹33749.97,4,2,26,11,11/8/2022,Active,No,Remote
24742,Employee_625,Female,57,Engineering,Director,HIGH SCHOOL,Mumbai,₹146583.49,16,2,8,3,5/4/2017,Active,No,
24746,Employee_456,Female,31,Engineering,Engineer,Bachelor,Pune,,7,5,7,9,6/30/2021,Active, No ,On-site
24751,Employee_1253,Female,41,Finance,Senior Engineer,HIGH SCHOOL,Chennai,₹222410.43,28,2,7,25,3/3/2022,Terminated,Yes,On-site
24755,Employee_155,,51,Legal, VP ,Master,Gurgaon,₹74455.94,17,1,2,4,3/14/2015, On Leave ,Yes,On-site
24756,Employee_1434,Female,35,Marketing,engineer,Master,Noida,86433.61,30,2,21,2,3/28/2024,Active,No,On-site
24758,Employee_1256,Female,56,MARKETING,Executive,PhD,Kolkata,69621.83,15,4,9,3,8/11/2022,Resigned,No,Hybrid
24759,Employee_1218,Male,57,hr, Director ,high school,Bangalore,₹181196.19,29,6,5,24,6/28/2018,Active,No,Remote
24760,Employee_1294,Male,32,Legal,Senior Manager,PhD,  Ahmedabad  ,₹27244.16,4,2,15,23,11/8/2024,Active,No,On-site
24762,Employee_1262,Male,22,,Manager,Master,Gurgaon,₹70615.80,20,6,24,22,6/9/2022,On Leave,No,
24763,Employee_31,Male,53,Marketing, Executive ,Master,,₹55272.43,20,3,21,15,3/21/2016,Terminated,,Hybrid
24765,Employee_273,Female,31,Sales,Manager,Bachelor,Gurgaon,199588.95,25,7,17,24,10/8/2018,On Leave,No,ON-SITE
24773,,Male,21,FINANCE,Manager,high school,Ahmedabad,₹22980.63,3,7,4,15,8/11/2021,terminated,No,remote
24776,Employee_1202,Female,31,Sales,EXECUTIVE,,Bangalore,₹72051.26,16,6,6,25,5/20/2018,On Leave,Yes,Hybrid
24780,Employee_1129,Male,29,Finance,Intern,High School,Delhi,₹64263.23,12,5,30,23,9/6/2023,terminated, No ,On-site
24782,Employee_939,Female,59,HR,senior engineer, Master ,Pune,₹154335.37,20,3,2,14,7/4/2016, Terminated ,YES,REMOTE
24784,Em#loyee_150,Male,40,HR,VP,Bachelor,Chennai,₹48301.64,8,3,21,10,11/4/2016,,,Remote
24790,  Employee_225  ,Male,29,Sales,Director,high school,Chennai,₹113435.11,32,4,7,6,6/26/2015,Active,No,remote
24793,Employee_142,Female,35,Finance,Executive,Master,Delhi,₹99363.66,35,5,23,22,12/20/2018,On Leave,YES,hybrid
24799,Employee_1471,Female,25,Engineering,director,High School,Delhi,₹33518.72,5,6,20,7,12/31/2021,active,No,Hybrid
24803,,Female,54,SALES,Manager,bachelor,Gurgaon,₹119893.90,30,8,20,17,8/12/2018,ACTIVE,No,Hybrid
24805,Employee_285,Female,60,finance, Engineer ,High School,Mumbai,76280.39,8,9,29,25,4/9/2023,Resigned,No,Hybrid
24807,Employee_1092,Male,22, Operations ,Senior Analyst,high school,Noida,₹110693.27,25,3,16,18,8/4/2016,Terminated,No,On-site
24808,Employee_368,Male,35,Sales,manager,PhD,Kolkata,₹89541.66,15,10,18,1,6/7/2015,resigned,NO,On-site
24809,Employee_765,Male,52,HR, Analyst ,PHD,Mumbai,₹30610.25,3,8,7,14,11/28/2018,Terminated,No,On-site
24818,Employee_1000,Male,39,Operations,Senior Manager,PhD,Chennai,₹136683.02,29,9,2,11,4/30/2015,On Leave,Yes,Hybrid
24819,Employee_345,Male,56, Marketing ,Director,high school,Mumbai,₹196210.31,32,9,5,1,8/28/2016,Terminated,yes,Remote
24820,Employee_1338,Female,26,Finance,Intern, Master ,Gurgaon,43177.78,10,10,27,19,4/28/2020,On Leave,No,Remote
24830,Employee_840,Female,42, Engineering ,SENIOR ENGINEER,Master,Ahmedabad,₹101514.82,26,2,5,4,9/16/2017, Resigned ,No,Remote
24831,Employee_775,Male,24,Operations,ENGINEER,Bachelor,Kolkata,₹122390.42,19,2,16,25,6/10/2024,Resigned,NO,Remote
24834,Employee_1224,Male,50,Operations,Senior Manager,Master,Chennai,₹119518.59,25,3,20,12,5/5/2023,Terminated,No,On-site
24835,Employee_27,,44,Operations,Executive,Bachelor,Mumbai,₹215232.65,30,3,24,22,10/12/2018,ON LEAVE,No,Remote
24837,Employee_607,Male,26,Marketing,Senior Engineer,master,Bangalore,₹255827.37,31,1,6,5,8/22/2019,Resigned,NO,Remote
24841,Employee_662,Female,55, Finance ,executive,PhD,Mumbai,₹118128.15,15,4,6,18,11/10/2017,,no,On-site
24843,Employee_1031,Female,39,Sales,MANAGER,Bachelor,Pune,₹117553.21,16,10,14,19,11/4/2024,Active,No,On-site
24847,Employee_1218,Male,46,Product, Manager ,BACHELOR,Chennai,₹94724.26,12,9,29,22,1/20/2021,Terminated,YES,Hybrid
24849,Employee_1318,Female,32,HR,Executive,High School,Pune,₹48322.54,12,3,8,6,10/6/2023,on leave,No, Remote 
24853,Employee_248,Male,21,Legal,Director,High School,Kolkata,,12,8,18,20,9/22/2018,Terminated,yes,Hybrid
24855,Employee_923,Female,48,finance,Executive,phd,Mumbai,₹72719.48,7,4,23,15,7/4/2020,Resigned,Yes,Remote
24856,Employee_1101,Male,51,Operations,senior manager,PhD,Delhi,,13,3,5,15,11/7/2023,Active,No,ON-SITE
24858,Employee_469,Female,28,Sales,Senior Manager,Master,Kolkata,₹99598.13,34,7,25,24,7/20/2021,,No,on-site
24862,Employee_914,Male,40, Product ,,Master,Bangalore,₹45749.59,8,4,21,19,1/11/2019,Active,Yes,On-site
24863,Employee_82,Male,40,MARKETING,Intern,phd,Ahmedabad,₹105800.29,11,9,26,10,11/23/2024,Terminated,Yes,HYBRID
24864,Employee_321,Female,55,HR,Senior Manager,High School,Gurgaon,₹53226.67,14,8,19,13,11/9/2024,resigned,Yes,Remote
24865,Employee_1094,Female,57,Product,Manager,Master,Noida,₹20097.42,0,6,30,13,2/15/2017,,No,Hybrid
24867,Employee_1338,Male,47,Legal,Engineer,Bachelor,Ahmedabad,₹74189.45,16,2,15,18,2/7/2016,On Leave,No,Remote
24869,Employee_801,Male,30,Product,Senior Analyst,BACHELOR,Noida,₹24642.03,5,7,12,19,2/6/2017,On Leave,Yes,On-site
24870,Employee_964,Male,47,HR,director,,Chennai,₹67660.06,10,8,10,24,5/18/2015,Active,Yes,Remote
24872,Employee_771,Male,44,operations,Analyst,Master,Hyderabad,₹54166.00,13,9,20,10,2/4/2022,On Leave,No,On-site
24874,Employee_811,Male,45,Finance,Executive,Bachelor,Kolkata,₹156558.83,22,3,18,13,7/16/2019,On Leave,No,On-site
24876,Employee_1,Male,50, Sales ,MANAGER,Master,Chennai,74364.71,14,5,28,3,6/8/2021,ON LEAVE,NO,Hybrid
24879,Employee_1367,Female,38,Finance,Senior Analyst,Master,Kolkata,₹63114.58,6,6,4,18,9/10/2020,Active,Yes,Hybrid
24884,Employee_920,Male,50,Operations,VP,,Mumbai,₹82723.71,24,9,28,4,6/17/2021,Active,,On-site
24885,Employee_387,,37,HR,intern,,Ahmedabad,₹121268.67,33,5,10,5,12/16/2018,Resigned,No,on-site
24886,Employee_560,Female,52,Marketing,Director,HIGH SCHOOL,Mumbai,₹91967.05,25,5,8,4,7/1/2024,terminated,,Remote
24891,Employee_339,Female,30,,Engineer,Bachelor,Mumbai,₹203276.31,35,3,24,12,9/3/2016,Terminated,No,On-site
24892,Employee_819,Male,44,HR,Director,,Bangalore,₹20470.13,3,7,24,18,2/17/2024,ON LEAVE,,Hybrid
24893,Employee_1138,Female,39,engineering,Executive,Bachelor,,73754.57,13,5,2,14,1/1/2020,Resigned,No,Hybrid
24898,Employee_144,Female,30,Finance,Executive,Bachelor,Kolkata,₹66497.68,22,4,16,17,8/25/2024,Terminated,No,Hybrid
24901,Employee_499,Male,33,Finance,VP,PhD,Noida,₹229859.78,31,3,26,25,5/20/2018,On Leave,No,On-site
24905,Employee_1156,Female,43,Marketing,Senior Engineer,PhD,Delhi,₹67350.41,7,1,6,6,3/24/2016,on leave,yes,
24913,Employee_63,Male,48,Legal,senior engineer,PhD,Ahmedabad,₹89114.31,20,8,28,17,7/8/2015,Resigned,No,On-site
24915,Employee_1210,Male,42,Operations,analyst,Master,,₹37183.52,2,2,25,14,11/20/2021,On Leave, Yes ,Remote
24917,Employee_1254,,26,product,Intern,High School,Gurgaon,₹27242.99,1,6,26,1,12/7/2020,Terminated,No,Remote
24922,Employee_356,Female,23,Sales,Senior Manager,PhD,Mumbai,₹20645.62,0,3,3,19,10/15/2022,resigned,Yes,Hybrid
24923,Employee_636,Male,35,Engineering,VP,PhD,Gurgaon,₹203876.60,26,6,11,12,2/20/2017,Terminated,No,Hybrid
24928,Em#loyee_594,Male,31,Marketing,VP,phd,Chennai,₹143972.54,20,3,16,6,3/6/2024,Resigned,yes,REMOTE
24929,Employee_586,Female,24,Legal,Senior Manager,Bachelor,Bangalore,₹59752.79,9,7,3,17,11/11/2022,,No,Hybrid
24934,,Male,49,Sales,Executive,,Mumbai,₹141934.24,17,2,1,2,9/30/2019,Terminated,,Hybrid
24938,Employee_627,Female,26, HR ,Intern,bachelor,Ahmedabad,,29,8,3,15,10/5/2016,active,No,Hybrid
24941,Employee_1413,Female,46,engineering,Executive,High School,  Bangalore  ,,23,4,24,16,5/10/2017,Terminated,Yes, Hybrid 
24943,Employee_898,Male,28,Operations,Senior Manager,High School,Bangalore,₹94563.80,14,7,11,2,8/2/2022,TERMINATED,no, On-site 
24945,Employee_140,Male,53,Engineering,VP,Bachelor,Ahmedabad,₹47129.20,12,6,3,17,9/11/2015,Terminated,No,REMOTE
24950,Employee_274,Female,24,HR,Manager,Bachelor,Ahmedabad,₹96529.87,28,7,5,20,8/10/2024,Active,Yes, On-site 
24951,Employee_363,Female,48,Finance,ENGINEER,Bachelor,Ahmedabad,₹84622.51,8,2,18,10,11/8/2022,resigned,Yes,remote
24952,  Employee_639  ,Male,30,HR,Senior Analyst,Master,Mumbai,₹195624.98,32,7,18,11,6/19/2023,Resigned,No, On-site 
24954,Employee_1368,Female,49,PRODUCT,VP,Bachelor,Noida,₹158472.56,32,1,14,21,7/9/2022,Resigned,No,On-site
24955,Employee_1236,Male,56,Sales,Engineer,Bachelor,Delhi,₹116697.22,17,6,7,7,3/11/2022,active,Yes,HYBRID
24956,Employee_858,Female,46,Product,Executive,PhD,Bangalore,,0,2,27,16,7/18/2016,,no,Hybrid
24957,Employee_1001,Male,49,Marketing,Senior Engineer,Master,Ahmedabad,₹56217.75,13,5,5,8,6/14/2019, Resigned ,yes,Remote
24958,Employee_1079,Female,39,Product,Director,Bachelor,Bangalore,₹55090.06,11,2,13,15,11/9/2022,ACTIVE,Yes,On-site
24960,Employee_1075,Male,47,Marketing,DIRECTOR,PHD,Mumbai,₹112602.46,26,1,24,11,9/24/2015,Terminated,Yes,Remote
24962,Employee_266,Female,31,Engineering,senior analyst,Master,Ahmedabad,₹117308.59,26,8,24,6,7/10/2015,Active,No,On-site
24965,Employee_1467,Female,49,Legal,Executive,High School,Pune,,28,3,16,13,7/13/2021,TERMINATED,No,Remote
24968,Employee_1218,Female,41,MARKETING,VP,Bachelor,Kolkata,₹16825.41,0,3,20,19,1/13/2017,On Leave, No ,Hybrid
24969,Employee_944,Female,42, Finance ,Director,Bachelor,Bangalore,₹37968.02,3,8,17,18,1/9/2022,Resigned,No,
24971,Employee_1463,Male,34,Finance,Executive,PhD,Hyderabad,₹227568.19,28,5,4,6,6/14/2019,Terminated,No,Hybrid
24973,Employee_79,Male,42,Engineering,Engineer,Master,Noida,₹173485.76,26,8,30,12,9/5/2023,Resigned,Yes,Remote
24974,Employee_281,Male,46,sales,,High School,Pune,₹223809.04,33,4,22,17,4/1/2020,On Leave,No,Remote
24975,Employee_514,Female,50,,Director,PhD,Bangalore,₹94754.95,20,7,15,20,3/3/2021,Resigned,No,on-site
24977,,Female,37,OPERATIONS,EXECUTIVE,bachelor,Gurgaon,₹31490.47,5,2,12,20,8/25/2017,TERMINATED,Yes,Hybrid
24978,Employee_77,Female,55,Product,Manager, PhD ,Chennai,₹64342.63,20,9,22,4,12/5/2018,Resigned,Yes,On-site
24980,Employee_914,Female,59,Finance,Senior Analyst,High School,Kolkata,,30,4,29,20,12/16/2024,Resigned,yes, Hybrid 
24982,Employee_1115,,53,Sales,Engineer,master,Chennai,₹144931.65,24,2,26,15,9/13/2015,On Leave,No,Hybrid
24991,Employee_244,Female,29,Legal,ANALYST,High School,Hyderabad,95697.36,16,7,11,20,9/14/2018,Active,No,On-site
24992,Employee_86,Male,50,Product,Executive,Bachelor,Bangalore,,34,7,16,4,11/21/2024,On Leave,NO,remote
24993,Employee_781,Male,48,Engineering,Analyst,Master,Hyderabad,₹60368.00,14,4,5,22,8/7/2024, On Leave ,Yes,Hybrid
24995,Employee_84,Female,26,Sales,Intern,Master,Chennai,₹40451.48,5,1,4,3,4/15/2018,On Leave,Yes,Remote
24997,Employee_658, Male ,40,Legal,Engineer,Bachelor,Noida,₹279187.60,33,3,1,15,7/6/2024,On Leave,No,HYBRID
23723,Employee_906,Male,52,Sales,Senior Analyst,master,Bangalore,₹131320.59,31,9,8,2,11/2/2024,Resigned,Yes,On-site
23849,Employee_586,Male,43,, Executive ,,,₹80658.37,21,8,2,4,8/13/2019,On Leave, Yes ,Hybrid
22309,Employee_1015,Female,48,Finance,Senior Manager,Master,Chennai,₹20346.93,0,6,5,16,12/26/2016,On Leave, No ,
22288,Employee_339,Male,38,Finance,Analyst,High School,Pune,₹138698.47,32,2,15,23,3/31/2016,Active,yes,Remote
23572,Employee_1385,Female,55,legal, Manager ,High School,Gurgaon,₹80647.57,22,5,10,10,9/6/2020, Resigned ,no,On-site
23562,Employee_1200,Female,41,Finance,VP,BACHELOR,Kolkata,144286.92,24,5,24,21,6/6/2017,Active,,Hybrid
20260,Employee_905,,56,Legal,Intern,High School,Delhi,271900.85,34,4,30,8,5/11/2016,Terminated, No , Remote 
23972,Employee_1021,Male,56,Engineering,INTERN,Bachelor,Chennai,₹76977.19,11,1,28,6,7/27/2020,Active,No,Hybrid
23707,Employee_1275,Male,23,Product,Intern,Bachelor,Kolkata,₹38505.31,7,5,18,9,12/10/2018, On Leave ,NO,Hybrid
22068,Employee_849,Male,23,Marketing,MANAGER,Master,Kolkata,₹99227.78,21,10,5,15,1/12/2020,On Leave,No,Remote
20610,Employee_147,Female,53,engineering,VP, Bachelor ,Hyderabad,₹34183.54,3,7,8,25,1/12/2017,Active,no,Hybrid
21871,Employee_1002,Male,27,Product,,PhD,Chennai,₹83607.26,8,2,20,13,7/12/2020,On Leave,No,Remote
21110,Employee_512,Female,51,finance,Manager, Bachelor ,  Gurgaon  ,₹219298.12,33,5,9,18,8/10/2022,On Leave,Yes,Remote
23066,Employee_763,Female,36,FINANCE,director,Master,Noida,₹100560.43,16,4,17,10,12/22/2021,Active,Yes,Remote
21075,Employee_54,Male,41,HR,senior manager,Master,Mumbai,₹184465.34,29,4,20,7,4/13/2023,Active,No,
22109,Employee_752,Male,27,Finance,Manager,High School,Pune,₹72886.67,23,10,21,10,3/7/2024,Terminated, No ,Remote
23660,Employee_1432,Female,21,Sales,vp,,Hyderabad,₹202794.14,30,8,12,7,2/14/2015,terminated,Yes,Remote
23412,Employee_1296,Female,41,HR,Analyst,Bachelor,Ahmedabad,65327.83,10,4,28,11,5/16/2018,Active,,On-site
20476,  Employee_472  ,,55,Marketing,Senior Manager,PhD,Mumbai,45197.55,10,9,18,9,6/4/2019,On Leave,No,Remote
21598,Employee_88,Female,51,Legal,manager,PHD,Delhi,₹207896.98,29,6,6,14,11/2/2015,Terminated,No,Hybrid
21446,Employee_706,Female,53,Marketing,Senior Manager,high school,Gurgaon,₹29702.42,1,1,25,2,10/29/2018,Resigned,Yes,On-site
20821,Employee_934,Female,51,Product,Senior Engineer,phd,Noida,₹96917.99,13,4,27,15,9/5/2023,Terminated,No,Hybrid
22209,Employee_503,Female,50,Legal,Engineer,Bachelor,Bangalore,₹89797.97,19,4,14,21,11/11/2016,ON LEAVE,Yes,Remote
21705,Employee_562,Male,25,Legal,Intern,PhD,Bangalore,₹103182.85,11,10,22,1,10/17/2017,ON LEAVE,YES,Hybrid
20951,,Female,35,Engineering,INTERN,Master,Bangalore,₹30412.54,6,8,11,20,1/28/2024,Resigned,No, On-site 
23877,Employee_766,,37,Finance,Engineer,Bachelor,Bangalore,95664.22,12,2,14,18,1/2/2022,resigned,No,Hybrid
22945,Employee_1003,Female,22,Operations,Manager,PhD,Noida,₹194365.08,30,7,30,24,9/23/2015,Terminated, Yes ,Remote
22487,Employee_726,Male,57,Marketing,Director,master,Noida,₹87396.05,17,2,25,6,4/6/2021,Resigned,Yes,Hybrid
21766,Employee_92,Male,33,Engineering,Executive,PhD,Chennai,₹46080.83,7,8,14,25,4/5/2022,On Leave,,
21951,Employee_150,Male,46,Product,Senior Manager,High School,Pune,,13,7,19,12,7/3/2020,On Leave,,Hybrid
20083,Employee_1440,Female,49,HR,Engineer,PhD,Kolkata,₹36098.96,3,8,21,17,8/2/2019,On Leave,No,On-site
21755,Employee_640,Male,23,SALES,Analyst,Bachelor,Noida,₹130812.41,27,2,22,10,6/10/2021,On Leave,No,ON-SITE
22713,Employee_173,Male,34,Sales,, High School ,Ahmedabad,₹161826.74,35,7,18,20,10/31/2022, Terminated ,No,
23143,Employee_75,Female,43,HR,Director,bachelor,Bangalore,59322.28,8,3,6,7,7/5/2016,Resigned,No,HYBRID
22787,Employee_723,,25,Engineering,VP,High School,Ahmedabad,₹58888.22,9,10,25,11,2/6/2024,TERMINATED,Yes,On-site
23994,Employee_390,Female,32,Finance,SENIOR ANALYST,Bachelor,Delhi,135970.06,34,6,23,19,3/10/2023,Active,No,On-site
23062,Employee_603,Male,46,Marketing,Analyst,Master,Pune,₹33748.77,6,9,27,10,3/5/2024,Resigned,Yes, Hybrid 
21779,Employee_1091,Female,39,Engineering, Director , High School ,Mumbai,₹35665.03,3,4,29,7,11/6/2021,,Yes,hybrid
22931,Employee_833,Female,39,Operations,Analyst,PhD,Hyderabad,,4,1,11,7,4/1/2023,Resigned,No,Hybrid
23266,Employee_506,Male,36,Legal,Senior Analyst,Master,Pune,₹25107.48,4,9,15,16,3/6/2021,Terminated,no,Hybrid
20919,Employee_510,Male,30,Operations,,PhD,Mumbai,₹166689.30,27,10,14,24,9/29/2016,Resigned,no,Remote
21966,Employee_961,Male,56,HR,engineer,,Bangalore,₹40976.48,4,5,10,3,1/7/2020,,yes,hybrid
23172,Employee_1058,Female,55,legal,Senior Manager,Bachelor,Noida,₹174710.27,22,5,9,16,4/21/2023,Resigned,yes,On-site
21908,Employee_1417,Female,54,Marketing,Senior Manager,High School,Bangalore,₹51345.34,16,6,8,4,11/22/2020,Terminated,No,Hybrid
21199,Employee_1073,Male,26,Marketing,Engineer,PhD,Gurgaon,₹136443.37,22,1,7,8,7/23/2018,,NO,ON-SITE
20920,Employee_1116,Female,33,Finance,Senior Manager, PhD ,Chennai,₹132849.75,17,2,30,13,8/18/2019,Resigned,NO,on-site
20650,Employee_303,Female,57,Marketing,VP,High School,Noida,₹24504.98,2,10,27,3,6/20/2016,Terminated,No,Remote
23116,Employee_788,Male,27,Marketing,VP,Master,Mumbai,₹191362.79,22,1,27,1,2/25/2016,, No ,Hybrid
23959,Employee_1119, Male ,46,Engineering,Executive,Bachelor,Noida,148168.24,30,9,25,18,5/4/2019,Terminated,No,on-site
23932,Employee_1311, Male ,25,Operations,Executive,,,₹282982.36,35,8,11,15,12/2/2016, Resigned ,No,On-site
23316,Employee_1027,Female,51,finance,MANAGER,Master,Ahmedabad,₹113972.57,32,7,25,13,10/8/2024,On Leave,NO,On-site
21937,Employee_90,Male,57,Sales,Senior Analyst,Bachelor,Delhi,₹80149.24,13,10,29,13,6/2/2021,Active,No,On-site
22872,Employee_35,Female,26,,Director,Master,Hyderabad,,26,3,10,16,7/18/2022,Terminated,No,hybrid
22043,Employee_1482,Male,55,Operations,VP,High School,Hyderabad,₹109526.89,35,7,7,3,3/21/2017,Terminated,No,Hybrid
23263,Employee_181,Male,46,finance,Analyst,High School,Kolkata,₹26004.81,2,6,19,25,6/17/2021,Terminated,NO,On-site
20209,Employee_1192,Male,28, Sales ,Senior Engineer,high school,Kolkata,₹42777.89,5,4,13,11,4/23/2018,Active,,Remote
23757,Employee_938, Female ,59,Product,Intern,PhD,Noida,,16,2,10,22,4/30/2019,Resigned,Yes,REMOTE
20479,Employee_951,Male,46,Legal,Senior Engineer, PhD ,Ahmedabad,₹187422.94,34,6,8,1,5/5/2015,,No,Hybrid
23165,Employee_88, Female ,34,Product,executive,High School,Noida,₹104622.37,32,7,9,7,3/11/2022,Terminated,Yes,On-site
20663,Employee_1226,Female,27,Engineering,Engineer,HIGH SCHOOL,Delhi,₹198876.00,25,10,8,14,11/7/2016,active,Yes,Hybrid
22849,Employee_177,Female,49,marketing,Executive,High School,Kolkata,,20,7,12,17,8/11/2020,On Leave,NO,On-site
20371,  Employee_1223  ,Male,24,Finance,senior analyst,Master,Pune,129469.83,17,2,4,23,11/23/2022,Terminated,No,Remote
22452,Employee_354,Male,26,Legal,Senior Manager,Bachelor,Kolkata,₹67952.02,13,4,19,16,6/5/2023,On Leave,Yes,Remote
23568,Employee_19,Female,48,Sales,, Master ,Kolkata,₹261258.54,35,6,18,3,5/1/2021,Terminated,Yes,On-site
22534,Employee_278,Female,59,Sales,Senior Manager,PHD,Chennai,₹163833.89,21,1,18,15,12/17/2023,Resigned,Yes,Hybrid
22849,Employee_177,Female,49,marketing,Executive,High School,Kolkata,,20,7,12,17,8/11/2020,On Leave,NO,On-site
21705,Employee_562,Male,25,Legal,Intern,PhD,Bangalore,₹103182.85,11,10,22,1,10/17/2017,ON LEAVE,YES,Hybrid
20832,Employee_1046,Female,48,Marketing,manager,Bachelor,Pune,₹155037.30,30,7,17,25,9/16/2023,Active,yes,
20090,Employee_1252,Male,36,SALES,senior analyst,Bachelor,Bangalore,₹276863.25,33,5,20,20,3/10/2016,Terminated,no,hybrid
20487,Employee_1312,Male,60,HR,Senior Engineer, Master ,,₹16172.81,1,7,17,9,11/4/2015,Resigned,No,On-site
21083,Employee_276,Female,28,operations,Intern,phd,  Pune  ,₹135262.46,28,1,27,23,5/2/2018,ACTIVE,Yes,Hybrid
23959,Employee_1119, Male ,46,Engineering,Executive,Bachelor,Noida,148168.24,30,9,25,18,5/4/2019,Terminated,No,on-site
22966,Employee_801,Female,27,Finance,Intern,Bachelor,Mumbai,₹127856.53,24,5,18,14,10/16/2022,Active,No,Hybrid
23281,Employee_930, Male ,34,Sales,Senior Analyst,Master,Gurgaon,₹119563.91,16,6,11,1,12/31/2023,,No,Hybrid
20003,Employee_904,Female,26,Marketing,Senior Manager,Bachelor,Chennai,₹37005.17,6,7,21,10,1/12/2019,on leave,No, On-site 
22379,  Employee_648  , Female ,43,Operations,Intern,Bachelor,Pune,₹285249.53,33,7,28,9,7/7/2021,On Leave,No,Remote
20792,Employee_1410,Female,55,marketing,manager,PhD,Delhi,45543.18,11,2,22,3,7/8/2017,Terminated,yes,on-site
21041,Employee_808,Female,37,Legal,Engineer,High School,Ahmedabad,264370.03,33,6,2,16,12/3/2019,Active,No,Remote
